image_path,variant,count,class,landmarks
/app/alphabet/images/i/hand2_i_right_seg_4_cropped.jpeg,orig,11,i,"[{'x': 0.4388696551322937, 'y': 0.7853809595108032, 'z': -9.103334264182195e-07}, {'x': 0.6409578919410706, 'y': 0.6763204336166382, 'z': -0.05844765901565552}, {'x': 0.7507094144821167, 'y': 0.45819997787475586, 'z': -0.06160249933600426}, {'x': 0.6874577403068542, 'y': 0.2686828374862671, 'z': -0.07047370821237564}, {'x': 0.5260846018791199, 'y': 0.269737184047699, 'z': -0.06768026947975159}, {'x': 0.6122851967811584, 'y': 0.315488338470459, 'z': 0.047259371727705}, {'x': 0.5858379602432251, 'y': 0.15727408230304718, 'z': -0.011842811480164528}, {'x': 0.5816879868507385, 'y': 0.23857668042182922, 'z': -0.044281091541051865}, {'x': 0.5946437120437622, 'y': 0.32825425267219543, 'z': -0.05042640119791031}, {'x': 0.486283540725708, 'y': 0.328193336725235, 'z': 0.043523360043764114}, {'x': 0.4508625566959381, 'y': 0.1892496794462204, 'z': -0.061032555997371674}, {'x': 0.47884923219680786, 'y': 0.3451765179634094, 'z': -0.10999397933483124}, {'x': 0.5022792816162109, 'y': 0.457417368888855, 'z': -0.10636600852012634}, {'x': 0.3728024363517761, 'y': 0.3515312075614929, 'z': 0.02338847517967224}, {'x': 0.3417527675628662, 'y': 0.22521087527275085, 'z': -0.07962527871131897}, {'x': 0.39931267499923706, 'y': 0.3755212128162384, 'z': -0.10349489003419876}, {'x': 0.4347931146621704, 'y': 0.49696218967437744, 'z': -0.07967247068881989}, {'x': 0.260110080242157, 'y': 0.38605189323425293, 'z': -0.001727583701722324}, {'x': 0.2338247299194336, 'y': 0.24074558913707733, 'z': -0.042528633028268814}, {'x': 0.22424855828285217, 'y': 0.14338509738445282, 'z': -0.05876707658171654}, {'x': 0.21393942832946777, 'y': 0.04897463321685791, 'z': -0.05801262706518173}]"
/app/alphabet/images/i/hand5_i_dif_seg_4_cropped.jpeg,orig,12,i,"[{'x': 0.49451160430908203, 'y': 0.7221289277076721, 'z': -1.6344120012945496e-06}, {'x': 0.6581442356109619, 'y': 0.6152366399765015, 'z': -0.058177053928375244}, {'x': 0.7350267767906189, 'y': 0.442888081073761, 'z': -0.07626371085643768}, {'x': 0.6378693580627441, 'y': 0.3258569538593292, 'z': -0.10019829869270325}, {'x': 0.49822184443473816, 'y': 0.33075377345085144, 'z': -0.11053114384412766}, {'x': 0.5977187156677246, 'y': 0.30358758568763733, 'z': 0.005645085591822863}, {'x': 0.5870341062545776, 'y': 0.15384382009506226, 'z': -0.07060766220092773}, {'x': 0.6054595708847046, 'y': 0.26276272535324097, 'z': -0.10912124067544937}, {'x': 0.6131088137626648, 'y': 0.33864933252334595, 'z': -0.11905026435852051}, {'x': 0.4857197105884552, 'y': 0.30872395634651184, 'z': -0.001205703942105174}, {'x': 0.46992772817611694, 'y': 0.16963806748390198, 'z': -0.09138928353786469}, {'x': 0.5098274350166321, 'y': 0.29765284061431885, 'z': -0.12603016197681427}, {'x': 0.5328010320663452, 'y': 0.3646177053451538, 'z': -0.12447148561477661}, {'x': 0.3876247704029083, 'y': 0.3300616443157196, 'z': -0.022962873801589012}, {'x': 0.38551220297813416, 'y': 0.20890384912490845, 'z': -0.11025981605052948}, {'x': 0.4492987394332886, 'y': 0.33702337741851807, 'z': -0.10459396988153458}, {'x': 0.4790540039539337, 'y': 0.4269466698169708, 'z': -0.071360282599926}, {'x': 0.28892815113067627, 'y': 0.359893798828125, 'z': -0.051130637526512146}, {'x': 0.25555166602134705, 'y': 0.21707239747047424, 'z': -0.08932553976774216}, {'x': 0.2500085234642029, 'y': 0.13293282687664032, 'z': -0.08545924723148346}, {'x': 0.24009910225868225, 'y': 0.042632073163986206, 'z': -0.07175052911043167}]"
/app/alphabet/images/i/hand1_i_top_seg_1_cropped.jpeg,orig,13,i,"[{'x': 0.524876594543457, 'y': 0.7651498317718506, 'z': -1.470758320465393e-06}, {'x': 0.6783621311187744, 'y': 0.6320755481719971, 'z': -0.043913181871175766}, {'x': 0.734111487865448, 'y': 0.4170284867286682, 'z': -0.05014738067984581}, {'x': 0.630498468875885, 'y': 0.2578272819519043, 'z': -0.059559959918260574}, {'x': 0.49069851636886597, 'y': 0.23831158876419067, 'z': -0.05593061074614525}, {'x': 0.62461918592453, 'y': 0.330314040184021, 'z': 0.0033736475743353367}, {'x': 0.6115800142288208, 'y': 0.16628725826740265, 'z': -0.053031038492918015}, {'x': 0.6159246563911438, 'y': 0.2714124619960785, 'z': -0.08330966532230377}, {'x': 0.6186368465423584, 'y': 0.359389990568161, 'z': -0.09095248579978943}, {'x': 0.5127318501472473, 'y': 0.3335707187652588, 'z': 0.0005456687067635357}, {'x': 0.4860024154186249, 'y': 0.17353779077529907, 'z': -0.05462268367409706}, {'x': 0.5194438695907593, 'y': 0.30921077728271484, 'z': -0.07627519220113754}, {'x': 0.5422402620315552, 'y': 0.3574013113975525, 'z': -0.0761076807975769}, {'x': 0.41623497009277344, 'y': 0.3546760082244873, 'z': -0.013484268449246883}, {'x': 0.38532137870788574, 'y': 0.21370041370391846, 'z': -0.06517624855041504}, {'x': 0.44800761342048645, 'y': 0.3616088926792145, 'z': -0.05463659390807152}, {'x': 0.48487207293510437, 'y': 0.47643569111824036, 'z': -0.03027322143316269}, {'x': 0.3157278299331665, 'y': 0.3871465027332306, 'z': -0.032867372035980225}, {'x': 0.26891544461250305, 'y': 0.2329288274049759, 'z': -0.05051393061876297}, {'x': 0.24932211637496948, 'y': 0.13540814816951752, 'z': -0.04920278862118721}, {'x': 0.22622233629226685, 'y': 0.03929179906845093, 'z': -0.04670089855790138}]"
/app/alphabet/images/i/hand5_i_dif_seg_2_cropped.jpeg,orig,14,i,"[{'x': 0.476999431848526, 'y': 0.7260301113128662, 'z': -1.268041842195089e-06}, {'x': 0.6546210646629333, 'y': 0.6315910816192627, 'z': -0.05640452355146408}, {'x': 0.7292325496673584, 'y': 0.4424569308757782, 'z': -0.06411035358905792}, {'x': 0.6171783208847046, 'y': 0.3199463188648224, 'z': -0.07420375943183899}, {'x': 0.4668019115924835, 'y': 0.34546971321105957, 'z': -0.06900916993618011}, {'x': 0.5989311337471008, 'y': 0.31084418296813965, 'z': 0.008114198222756386}, {'x': 0.5997564792633057, 'y': 0.15240611135959625, 'z': -0.0564325749874115}, {'x': 0.6049392223358154, 'y': 0.26013967394828796, 'z': -0.08571064472198486}, {'x': 0.6040868163108826, 'y': 0.3370863199234009, 'z': -0.08922544121742249}, {'x': 0.48450347781181335, 'y': 0.31419169902801514, 'z': 0.005676325410604477}, {'x': 0.4670654833316803, 'y': 0.16815492510795593, 'z': -0.07616271823644638}, {'x': 0.502223551273346, 'y': 0.2897723913192749, 'z': -0.10407671332359314}, {'x': 0.524346113204956, 'y': 0.36119890213012695, 'z': -0.09597373753786087}, {'x': 0.3823006749153137, 'y': 0.33129966259002686, 'z': -0.01124652475118637}, {'x': 0.36138397455215454, 'y': 0.21030300855636597, 'z': -0.08734550327062607}, {'x': 0.42240336537361145, 'y': 0.33152052760124207, 'z': -0.08636271953582764}, {'x': 0.4569569230079651, 'y': 0.4237159490585327, 'z': -0.05614420771598816}, {'x': 0.2798023819923401, 'y': 0.35304129123687744, 'z': -0.03414425626397133}, {'x': 0.2531072497367859, 'y': 0.21584409475326538, 'z': -0.059754930436611176}, {'x': 0.24807940423488617, 'y': 0.1299961805343628, 'z': -0.058207519352436066}, {'x': 0.23858249187469482, 'y': 0.04447242617607117, 'z': -0.048373378813266754}]"
/app/alphabet/images/i/hand1_i_top_seg_5_cropped.jpeg,orig,15,i,"[{'x': 0.48830145597457886, 'y': 0.7662292122840881, 'z': -1.53145640524599e-06}, {'x': 0.6485949754714966, 'y': 0.6455896496772766, 'z': -0.04327140748500824}, {'x': 0.7166728973388672, 'y': 0.43921613693237305, 'z': -0.050837334245443344}, {'x': 0.6152192950248718, 'y': 0.2732393145561218, 'z': -0.060833584517240524}, {'x': 0.4798870086669922, 'y': 0.24625085294246674, 'z': -0.05679251253604889}, {'x': 0.6324184536933899, 'y': 0.3320213258266449, 'z': -0.0003743868146557361}, {'x': 0.6211149096488953, 'y': 0.16215145587921143, 'z': -0.06733357161283493}, {'x': 0.6153603196144104, 'y': 0.27669093012809753, 'z': -0.110249362885952}, {'x': 0.6189866662025452, 'y': 0.3602041006088257, 'z': -0.12665413320064545}, {'x': 0.5152906179428101, 'y': 0.3292488753795624, 'z': -0.0031664888374507427}, {'x': 0.48523807525634766, 'y': 0.16856645047664642, 'z': -0.05684107542037964}, {'x': 0.5076097846031189, 'y': 0.31203362345695496, 'z': -0.0795961245894432}, {'x': 0.5330454707145691, 'y': 0.34827110171318054, 'z': -0.08324968069791794}, {'x': 0.4141191244125366, 'y': 0.35120925307273865, 'z': -0.017891544848680496}, {'x': 0.37767475843429565, 'y': 0.22652415931224823, 'z': -0.06524068862199783}, {'x': 0.4347715675830841, 'y': 0.37827593088150024, 'z': -0.05472462996840477}, {'x': 0.4732617735862732, 'y': 0.4881237745285034, 'z': -0.032714132219552994}, {'x': 0.31347665190696716, 'y': 0.3849838376045227, 'z': -0.038161683827638626}, {'x': 0.2766263484954834, 'y': 0.22348105907440186, 'z': -0.052777595818042755}, {'x': 0.258280485868454, 'y': 0.130854532122612, 'z': -0.04952782019972801}, {'x': 0.23605716228485107, 'y': 0.0418437123298645, 'z': -0.04630488529801369}]"
/app/alphabet/images/i/hand2_i_top_seg_3_cropped.jpeg,orig,16,i,"[{'x': 0.5737508535385132, 'y': 0.7386980056762695, 'z': -1.5537916624452919e-06}, {'x': 0.7401888370513916, 'y': 0.6096394658088684, 'z': -0.05831219255924225}, {'x': 0.7804175019264221, 'y': 0.37935614585876465, 'z': -0.0636366754770279}, {'x': 0.671383261680603, 'y': 0.21162214875221252, 'z': -0.07515985518693924}, {'x': 0.5254970192909241, 'y': 0.1897979974746704, 'z': -0.06932906061410904}, {'x': 0.6622880697250366, 'y': 0.2599914073944092, 'z': 0.04123843088746071}, {'x': 0.6326088309288025, 'y': 0.10474535822868347, 'z': -0.027237098664045334}, {'x': 0.6487642526626587, 'y': 0.2140842080116272, 'z': -0.05876241251826286}, {'x': 0.6633617281913757, 'y': 0.2994271218776703, 'z': -0.060663849115371704}, {'x': 0.5386720895767212, 'y': 0.2871667146682739, 'z': 0.03936775028705597}, {'x': 0.5022033452987671, 'y': 0.15536507964134216, 'z': -0.06528126448392868}, {'x': 0.5500157475471497, 'y': 0.29276660084724426, 'z': -0.10874714702367783}, {'x': 0.5769767165184021, 'y': 0.38162630796432495, 'z': -0.10263864696025848}, {'x': 0.42688342928886414, 'y': 0.32562556862831116, 'z': 0.0204475075006485}, {'x': 0.38101935386657715, 'y': 0.1989443302154541, 'z': -0.08253364264965057}, {'x': 0.46763983368873596, 'y': 0.323411226272583, 'z': -0.09612514823675156}, {'x': 0.5252478122711182, 'y': 0.4240429401397705, 'z': -0.06633614748716354}, {'x': 0.3175501227378845, 'y': 0.36843371391296387, 'z': -0.003068833379074931}, {'x': 0.2763461470603943, 'y': 0.23223939538002014, 'z': -0.04396383464336395}, {'x': 0.24206861853599548, 'y': 0.1412222683429718, 'z': -0.052409760653972626}, {'x': 0.20340198278427124, 'y': 0.046111851930618286, 'z': -0.045200325548648834}]"
/app/alphabet/images/i/hand1_i_dif_seg_5_cropped.jpeg,orig,17,i,"[{'x': 0.40652263164520264, 'y': 0.8094725012779236, 'z': -1.53305563799222e-06}, {'x': 0.5812568664550781, 'y': 0.7312602996826172, 'z': -0.08167453110218048}, {'x': 0.7346997261047363, 'y': 0.5565212965011597, 'z': -0.1105157881975174}, {'x': 0.7129983901977539, 'y': 0.378262460231781, 'z': -0.13957759737968445}, {'x': 0.5821463465690613, 'y': 0.2936001420021057, 'z': -0.1512727290391922}, {'x': 0.6414094567298889, 'y': 0.389952689409256, 'z': -0.010811660438776016}, {'x': 0.6649605631828308, 'y': 0.24467486143112183, 'z': -0.09777379035949707}, {'x': 0.6399264335632324, 'y': 0.37312623858451843, 'z': -0.13631971180438995}, {'x': 0.6245511770248413, 'y': 0.4629002809524536, 'z': -0.13875798881053925}, {'x': 0.5240193009376526, 'y': 0.37148573994636536, 'z': -0.005248791538178921}, {'x': 0.5406890511512756, 'y': 0.2397189736366272, 'z': -0.11488786339759827}, {'x': 0.534534752368927, 'y': 0.4111391305923462, 'z': -0.15354542434215546}, {'x': 0.5295745730400085, 'y': 0.5092408061027527, 'z': -0.14413246512413025}, {'x': 0.4128819406032562, 'y': 0.37109801173210144, 'z': -0.0169401653110981}, {'x': 0.42912811040878296, 'y': 0.2558879852294922, 'z': -0.1260501593351364}, {'x': 0.43990474939346313, 'y': 0.4242038428783417, 'z': -0.1306883692741394}, {'x': 0.43222513794898987, 'y': 0.5384499430656433, 'z': -0.09357143193483353}, {'x': 0.2999034523963928, 'y': 0.38299739360809326, 'z': -0.034279484301805496}, {'x': 0.26662546396255493, 'y': 0.228713259100914, 'z': -0.07970905303955078}, {'x': 0.25336748361587524, 'y': 0.13442853093147278, 'z': -0.08281583338975906}, {'x': 0.2366325557231903, 'y': 0.03310045599937439, 'z': -0.06898210197687149}]"
/app/alphabet/images/i/hand5_i_bot_seg_1_cropped.jpeg,rot15,18,i,"[{'x': 0.5243239402770996, 'y': 0.7684056758880615, 'z': -1.2860123206337448e-06}, {'x': 0.6543246507644653, 'y': 0.633407711982727, 'z': -0.0689607560634613}, {'x': 0.7218241691589355, 'y': 0.4719339609146118, 'z': -0.11005523800849915}, {'x': 0.6227771639823914, 'y': 0.3304594159126282, 'z': -0.15497547388076782}, {'x': 0.47591671347618103, 'y': 0.3042828142642975, 'z': -0.18695172667503357}, {'x': 0.5978577136993408, 'y': 0.34410515427589417, 'z': -0.011131628416478634}, {'x': 0.5809832215309143, 'y': 0.2009144127368927, 'z': -0.07589448988437653}, {'x': 0.5903912782669067, 'y': 0.28401830792427063, 'z': -0.10547026991844177}, {'x': 0.5973999500274658, 'y': 0.36988604068756104, 'z': -0.10929305851459503}, {'x': 0.47613340616226196, 'y': 0.35512521862983704, 'z': -0.008619465865194798}, {'x': 0.455110102891922, 'y': 0.22482091188430786, 'z': -0.06458152085542679}, {'x': 0.5037968754768372, 'y': 0.35115817189216614, 'z': -0.0813094824552536}, {'x': 0.5269531607627869, 'y': 0.38513094186782837, 'z': -0.07776624709367752}, {'x': 0.3778879642486572, 'y': 0.37317919731140137, 'z': -0.020286252722144127}, {'x': 0.33983150124549866, 'y': 0.2349974811077118, 'z': -0.0693807601928711}, {'x': 0.40345272421836853, 'y': 0.34710001945495605, 'z': -0.05120863765478134}, {'x': 0.44180768728256226, 'y': 0.44517281651496887, 'z': -0.025228729471564293}, {'x': 0.2738085985183716, 'y': 0.41429439187049866, 'z': -0.04100242629647255}, {'x': 0.19048890471458435, 'y': 0.2863197326660156, 'z': -0.05901779234409332}, {'x': 0.15533635020256042, 'y': 0.20085962116718292, 'z': -0.05346684902906418}, {'x': 0.12596681714057922, 'y': 0.11667302250862122, 'z': -0.046250540763139725}]"
/app/alphabet/images/i/hand2_i_dif_seg_4_cropped.jpeg,orig,19,i,"[{'x': 0.4603310227394104, 'y': 0.7622143030166626, 'z': -1.5065464822328067e-06}, {'x': 0.6644991636276245, 'y': 0.6476891040802002, 'z': -0.049273885786533356}, {'x': 0.7620009183883667, 'y': 0.4431803822517395, 'z': -0.051354583352804184}, {'x': 0.6879949569702148, 'y': 0.26924580335617065, 'z': -0.06013420969247818}, {'x': 0.5430328845977783, 'y': 0.2513921558856964, 'z': -0.05608275905251503}, {'x': 0.6206741333007812, 'y': 0.3234633505344391, 'z': 0.03614925965666771}, {'x': 0.614983856678009, 'y': 0.16946332156658173, 'z': -0.029328463599085808}, {'x': 0.617150604724884, 'y': 0.28474387526512146, 'z': -0.06360328942537308}, {'x': 0.6177665591239929, 'y': 0.3821985125541687, 'z': -0.06769747287034988}, {'x': 0.4990656077861786, 'y': 0.32699987292289734, 'z': 0.03274216130375862}, {'x': 0.48371052742004395, 'y': 0.1808457374572754, 'z': -0.0646975114941597}, {'x': 0.5163551568984985, 'y': 0.33198443055152893, 'z': -0.10740922391414642}, {'x': 0.5405684113502502, 'y': 0.4388692378997803, 'z': -0.10263533890247345}, {'x': 0.3885866403579712, 'y': 0.3420753479003906, 'z': 0.014846007339656353}, {'x': 0.3778947591781616, 'y': 0.20457081496715546, 'z': -0.07715748250484467}, {'x': 0.4244772791862488, 'y': 0.34834402799606323, 'z': -0.08687153458595276}, {'x': 0.4495100677013397, 'y': 0.4658183157444, 'z': -0.05702565237879753}, {'x': 0.2759450078010559, 'y': 0.3669765889644623, 'z': -0.007112546823918819}, {'x': 0.25062549114227295, 'y': 0.21790611743927002, 'z': -0.04182616248726845}, {'x': 0.2309771478176117, 'y': 0.12506528198719025, 'z': -0.04689698666334152}, {'x': 0.20705783367156982, 'y': 0.034616827964782715, 'z': -0.03816482052206993}]"
/app/alphabet/images/i/hand2_i_right_seg_5_cropped.jpeg,orig,20,i,"[{'x': 0.44378462433815, 'y': 0.7908318042755127, 'z': -8.498806209900067e-07}, {'x': 0.6428497433662415, 'y': 0.6699846982955933, 'z': -0.05697416514158249}, {'x': 0.7433419227600098, 'y': 0.46060651540756226, 'z': -0.06254409998655319}, {'x': 0.680648922920227, 'y': 0.27556726336479187, 'z': -0.0743589773774147}, {'x': 0.5270876884460449, 'y': 0.2683534622192383, 'z': -0.07557903975248337}, {'x': 0.6152463555335999, 'y': 0.3241695761680603, 'z': 0.0508449450135231}, {'x': 0.588498055934906, 'y': 0.1652422696352005, 'z': -0.011055971495807171}, {'x': 0.5882893800735474, 'y': 0.23294852674007416, 'z': -0.04762488231062889}, {'x': 0.6033114194869995, 'y': 0.3177396059036255, 'z': -0.05474257096648216}, {'x': 0.4878837466239929, 'y': 0.3347296714782715, 'z': 0.04650646448135376}, {'x': 0.4519072473049164, 'y': 0.18829020857810974, 'z': -0.05900970846414566}, {'x': 0.4793263077735901, 'y': 0.33835843205451965, 'z': -0.11157401651144028}, {'x': 0.5032781958580017, 'y': 0.4514883756637573, 'z': -0.10907120257616043}, {'x': 0.3746274709701538, 'y': 0.3565889000892639, 'z': 0.026016544550657272}, {'x': 0.3431938588619232, 'y': 0.22963589429855347, 'z': -0.07785976678133011}, {'x': 0.3996221423149109, 'y': 0.37455523014068604, 'z': -0.10313461720943451}, {'x': 0.43539687991142273, 'y': 0.4954341948032379, 'z': -0.07853491604328156}, {'x': 0.2612817585468292, 'y': 0.3902587294578552, 'z': 0.0009839835111051798}, {'x': 0.23235774040222168, 'y': 0.2407466173171997, 'z': -0.03749461844563484}, {'x': 0.22078803181648254, 'y': 0.1414393037557602, 'z': -0.050311408936977386}, {'x': 0.20911067724227905, 'y': 0.04742845892906189, 'z': -0.04624728113412857}]"
/app/alphabet/images/i/hand3_i_dif_seg_2_cropped.jpeg,orig,21,i,"[{'x': 0.43939608335494995, 'y': 0.8602763414382935, 'z': -1.552030653328984e-06}, {'x': 0.6096709966659546, 'y': 0.8096880912780762, 'z': -0.11312238872051239}, {'x': 0.7412500977516174, 'y': 0.6434508562088013, 'z': -0.16017331182956696}, {'x': 0.6983586549758911, 'y': 0.49083471298217773, 'z': -0.19823485612869263}, {'x': 0.5668931007385254, 'y': 0.44778627157211304, 'z': -0.21484416723251343}, {'x': 0.6939568519592285, 'y': 0.45902109146118164, 'z': -0.07715607434511185}, {'x': 0.6916038393974304, 'y': 0.3298059105873108, 'z': -0.1610846221446991}, {'x': 0.6516712307929993, 'y': 0.45537737011909485, 'z': -0.1956309974193573}, {'x': 0.6306493282318115, 'y': 0.537061333656311, 'z': -0.2061144858598709}, {'x': 0.5664247870445251, 'y': 0.427180677652359, 'z': -0.058938413858413696}, {'x': 0.5679212212562561, 'y': 0.3169387876987457, 'z': -0.14495642483234406}, {'x': 0.5431119203567505, 'y': 0.484784871339798, 'z': -0.16235332190990448}, {'x': 0.5521845817565918, 'y': 0.5242137908935547, 'z': -0.15609312057495117}, {'x': 0.4474196135997772, 'y': 0.42167556285858154, 'z': -0.059475794434547424}, {'x': 0.4460088610649109, 'y': 0.30695515871047974, 'z': -0.14499230682849884}, {'x': 0.4437239170074463, 'y': 0.46052488684654236, 'z': -0.1349339336156845}, {'x': 0.44194701313972473, 'y': 0.5592364072799683, 'z': -0.107703298330307}, {'x': 0.3269306421279907, 'y': 0.43580102920532227, 'z': -0.0710170716047287}, {'x': 0.2868357300758362, 'y': 0.2742345631122589, 'z': -0.1261998564004898}, {'x': 0.2507563829421997, 'y': 0.16966605186462402, 'z': -0.14342465996742249}, {'x': 0.22171345353126526, 'y': 0.059651702642440796, 'z': -0.14820793271064758}]"
/app/alphabet/images/i/hand1_i_left_seg_5_cropped.jpeg,orig,22,i,"[{'x': 0.5128518342971802, 'y': 0.7293094396591187, 'z': -1.4371520364875323e-06}, {'x': 0.6653847098350525, 'y': 0.6571099162101746, 'z': -0.07958703488111496}, {'x': 0.752348780632019, 'y': 0.42469310760498047, 'z': -0.09295143932104111}, {'x': 0.6850798726081848, 'y': 0.24905110895633698, 'z': -0.1034061461687088}, {'x': 0.5451307892799377, 'y': 0.21100035309791565, 'z': -0.09565028548240662}, {'x': 0.6720036864280701, 'y': 0.30090463161468506, 'z': 0.0022017224691808224}, {'x': 0.6764593720436096, 'y': 0.17370174825191498, 'z': -0.07429421693086624}, {'x': 0.66153883934021, 'y': 0.2781495451927185, 'z': -0.10714510083198547}, {'x': 0.6509362459182739, 'y': 0.3576574921607971, 'z': -0.10931422561407089}, {'x': 0.5528746843338013, 'y': 0.30761703848838806, 'z': 0.009901032783091068}, {'x': 0.5330186486244202, 'y': 0.1833706796169281, 'z': -0.09601663798093796}, {'x': 0.5577265620231628, 'y': 0.31189626455307007, 'z': -0.1297060251235962}, {'x': 0.5778877139091492, 'y': 0.3830660581588745, 'z': -0.11529099941253662}, {'x': 0.4466969668865204, 'y': 0.33220481872558594, 'z': -0.0005752281867899001}, {'x': 0.43096888065338135, 'y': 0.23413759469985962, 'z': -0.11175030469894409}, {'x': 0.4742303788661957, 'y': 0.3904336988925934, 'z': -0.1078769713640213}, {'x': 0.490681529045105, 'y': 0.5012010931968689, 'z': -0.0615125335752964}, {'x': 0.3401194214820862, 'y': 0.3604087233543396, 'z': -0.01745188981294632}, {'x': 0.2865779995918274, 'y': 0.2197434902191162, 'z': -0.07241364568471909}, {'x': 0.25131088495254517, 'y': 0.12942054867744446, 'z': -0.07444386184215546}, {'x': 0.21278324723243713, 'y': 0.02496802806854248, 'z': -0.05694347247481346}]"
/app/alphabet/images/i/hand4_i_bot_seg_5_cropped.jpeg,orig,23,i,"[{'x': 0.42061519622802734, 'y': 0.8231433629989624, 'z': -1.4627679547629668e-06}, {'x': 0.6206013560295105, 'y': 0.7552251815795898, 'z': -0.09619330614805222}, {'x': 0.7820655107498169, 'y': 0.578420877456665, 'z': -0.12349175661802292}, {'x': 0.8059279918670654, 'y': 0.3990103602409363, 'z': -0.146681010723114}, {'x': 0.6928240060806274, 'y': 0.3081730008125305, 'z': -0.15647539496421814}, {'x': 0.62223219871521, 'y': 0.4130420386791229, 'z': -0.04253106191754341}, {'x': 0.6036943793296814, 'y': 0.3325064778327942, 'z': -0.15254440903663635}, {'x': 0.5542027354240417, 'y': 0.4629465341567993, 'z': -0.203621506690979}, {'x': 0.5238000750541687, 'y': 0.5771670341491699, 'z': -0.20761536061763763}, {'x': 0.48328590393066406, 'y': 0.39241936802864075, 'z': -0.031170975416898727}, {'x': 0.48003655672073364, 'y': 0.2707142233848572, 'z': -0.17395031452178955}, {'x': 0.4462601840496063, 'y': 0.44058266282081604, 'z': -0.21779793500900269}, {'x': 0.43546992540359497, 'y': 0.5758146047592163, 'z': -0.20134112238883972}, {'x': 0.35461941361427307, 'y': 0.39252039790153503, 'z': -0.03862984478473663}, {'x': 0.33562180399894714, 'y': 0.276059091091156, 'z': -0.17133164405822754}, {'x': 0.3367810845375061, 'y': 0.44212087988853455, 'z': -0.18126584589481354}, {'x': 0.35272419452667236, 'y': 0.5708644390106201, 'z': -0.13782253861427307}, {'x': 0.22706040740013123, 'y': 0.4133828282356262, 'z': -0.05276874452829361}, {'x': 0.2034759819507599, 'y': 0.25089502334594727, 'z': -0.11464124172925949}, {'x': 0.18881547451019287, 'y': 0.1513226330280304, 'z': -0.12764430046081543}, {'x': 0.18691161274909973, 'y': 0.047396957874298096, 'z': -0.11652590334415436}]"
/app/alphabet/images/i/hand2_i_left_seg_3_cropped.jpeg,orig,24,i,"[{'x': 0.49263477325439453, 'y': 0.7210180163383484, 'z': -1.584626033945824e-06}, {'x': 0.6726756691932678, 'y': 0.5811482667922974, 'z': -0.033320143818855286}, {'x': 0.7295718789100647, 'y': 0.37578657269477844, 'z': -0.02283884398639202}, {'x': 0.6518567800521851, 'y': 0.20236559212207794, 'z': -0.02335735782980919}, {'x': 0.5203125476837158, 'y': 0.1945411115884781, 'z': -0.012164425104856491}, {'x': 0.6364233493804932, 'y': 0.2955155372619629, 'z': 0.08164042234420776}, {'x': 0.6248041391372681, 'y': 0.15613889694213867, 'z': 0.027867930009961128}, {'x': 0.6161145567893982, 'y': 0.2618137001991272, 'z': -0.003520740196108818}, {'x': 0.613681972026825, 'y': 0.3466014862060547, 'z': -0.008448842912912369}, {'x': 0.5171749591827393, 'y': 0.30652758479118347, 'z': 0.07458561658859253}, {'x': 0.48570406436920166, 'y': 0.18212881684303284, 'z': -0.0152128916233778}, {'x': 0.511976957321167, 'y': 0.3187524080276489, 'z': -0.059522781521081924}, {'x': 0.5320059657096863, 'y': 0.4098588824272156, 'z': -0.05721740797162056}, {'x': 0.4085707366466522, 'y': 0.32703697681427, 'z': 0.05232340469956398}, {'x': 0.37460383772850037, 'y': 0.20315203070640564, 'z': -0.03635774180293083}, {'x': 0.4293428361415863, 'y': 0.3357234299182892, 'z': -0.04833044484257698}, {'x': 0.4653272032737732, 'y': 0.44145283102989197, 'z': -0.020145965740084648}, {'x': 0.29917216300964355, 'y': 0.35690200328826904, 'z': 0.02720804512500763}, {'x': 0.2753402292728424, 'y': 0.21992063522338867, 'z': -0.00204757833853364}, {'x': 0.2606112062931061, 'y': 0.1335623562335968, 'z': -0.005507130641490221}, {'x': 0.24554133415222168, 'y': 0.042106419801712036, 'z': 0.0037842742167413235}]"
